Problem,Package,File,Priority,Line,Description,Rule set,Rule
20,edu.stanford.nlp.parser.lexparser,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\lexparser\UnaryGrammar.java,3,160,Access to field `child` on foreign value `ur` (degree 1),Design,LawOfDemeter
1,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\AbstractEval.java,3,245,Access to field `length` on foreign value `tree.children()` (degree 1),Design,LawOfDemeter
1,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\CollinsDepEval.java,3,232,Access to field `params` on foreign value `LANGUAGE` (degree 1),Design,LawOfDemeter
1,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\Evalb.java,3,172,Access to field `params` on foreign value `language` (degree 1),Design,LawOfDemeter
1,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,48,"Possible God Class (WMC=171, ATFD=35, TCC=20.000%)",Design,GodClass
2,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,129,Access to field `tlpParams` on foreign value `op` (degree 1),Design,LawOfDemeter
3,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,145,Access to field `tlpParams` on foreign value `op` (degree 1),Design,LawOfDemeter
4,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,148,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
5,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,149,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
6,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,150,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
7,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,152,Access to field `trainOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
8,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,155,Access to field `tlpParams` on foreign value `op` (degree 1),Design,LawOfDemeter
9,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,159,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
10,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,163,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
11,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,164,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
12,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,167,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
13,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,170,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
14,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,173,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
15,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,176,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
16,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,179,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
17,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,182,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
18,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,185,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
19,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,189,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
20,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,190,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
21,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,193,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
22,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,196,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
23,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,199,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
24,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,202,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
25,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,205,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
26,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,208,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
27,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,211,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
28,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,214,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
29,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,217,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
30,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,220,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
31,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,223,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
32,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,229,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
33,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,235,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
34,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,237,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
35,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,238,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
36,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,311,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
37,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,314,Access to field `tlpParams` on foreign value `op` (degree 1),Design,LawOfDemeter
38,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,315,Access to field `tlpParams` on foreign value `op` (degree 1),Design,LawOfDemeter
39,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,326,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
40,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,348,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
41,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,348,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
42,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,349,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
43,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,362,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
44,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,364,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
45,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,382,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
46,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,382,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
47,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,383,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
48,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,411,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
49,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,446,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
50,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,557,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
51,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,592,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
52,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,593,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
53,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,595,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
54,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,600,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
55,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,618,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
56,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,619,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
57,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,700,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
58,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,703,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
59,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,704,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
60,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,708,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
61,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,710,Call to `pw` on foreign value `tlpParams` (degree 2),Design,LawOfDemeter
62,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,711,Call to `pw` on foreign value `tlpParams` (degree 2),Design,LawOfDemeter
63,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,713,Call to `pw` on foreign value `tlpParams` (degree 2),Design,LawOfDemeter
64,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,714,Call to `pw` on foreign value `tlpParams` (degree 2),Design,LawOfDemeter
65,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,716,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
66,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,719,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
67,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,724,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
68,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,725,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
69,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,725,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
70,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,727,Access to field `tlpParams` on foreign value `op` (degree 1),Design,LawOfDemeter
71,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,736,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
72,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,738,Access to field `tlpParams` on foreign value `op` (degree 1),Design,LawOfDemeter
73,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,738,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
74,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,753,Call to `pw` on foreign value `tlpParams` (degree 2),Design,LawOfDemeter
75,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\EvaluateTreebank.java,3,757,Access to field `testOptions` on foreign value `op` (degree 1),Design,LawOfDemeter
1,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\LeafAncestorEval.java,3,38,"Possible God Class (WMC=52, ATFD=18, TCC=14.286%)",Design,GodClass
2,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\LeafAncestorEval.java,3,325,Access to field `params` on foreign value `LANGUAGE` (degree 1),Design,LawOfDemeter
1,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\TaggingEval.java,3,280,Access to field `params` on foreign value `lang` (degree 1),Design,LawOfDemeter
1,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\TsarfatyEval.java,3,111,Access to field `params` on foreign value `lang` (degree 1),Design,LawOfDemeter
1,edu.stanford.nlp.parser.metrics,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\metrics\UnlabeledAttachmentEval.java,3,142,Access to field `params` on foreign value `lang` (degree 1),Design,LawOfDemeter
1,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\ArcStandard.java,3,16,"Possible God Class (WMC=57, ATFD=8, TCC=0.000%)",Design,GodClass
2,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\ArcStandard.java,3,57,Access to field `tree` on foreign value `c` (degree 1),Design,LawOfDemeter
3,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\ArcStandard.java,3,58,Access to field `buffer` on foreign value `c` (degree 1),Design,LawOfDemeter
4,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\ArcStandard.java,3,62,Access to field `stack` on foreign value `c` (degree 1),Design,LawOfDemeter
5,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\ArcStandard.java,3,122,Access to field `NONEXIST` on foreign value `Config` (degree 1),Design,LawOfDemeter
6,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\ArcStandard.java,3,132,Access to field `buffer` on foreign value `c` (degree 1),Design,LawOfDemeter
7,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\ArcStandard.java,3,136,Access to field `stack` on foreign value `c` (degree 1),Design,LawOfDemeter
8,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\ArcStandard.java,3,145,Access to field `buffer` on foreign value `c` (degree 1),Design,LawOfDemeter
1,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\Classifier.java,3,39,"Possible God Class (WMC=55, ATFD=57, TCC=20.000%)",Design,GodClass
2,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\Classifier.java,3,149,Access to field `numPreComputed` on foreign value `config` (degree 1),Design,LawOfDemeter
3,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\Classifier.java,3,204,Access to field `hiddenSize` on foreign value `config` (degree 1),Design,LawOfDemeter
4,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\Classifier.java,3,205,Access to field `hiddenSize` on foreign value `config` (degree 1),Design,LawOfDemeter
5,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\Classifier.java,3,214,Access to field `numTokens` on foreign value `config` (degree 1),Design,LawOfDemeter
6,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\Classifier.java,3,216,Access to field `numTokens` on foreign value `config` (degree 1),Design,LawOfDemeter
7,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\Classifier.java,3,229,Access to field `embeddingSize` on foreign value `config` (degree 1),Design,LawOfDemeter
8,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\Classifier.java,3,269,Access to field `hiddenSize` on foreign value `config` (degree 1),Design,LawOfDemeter
9,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\Classifier.java,3,279,Access to field `hiddenSize` on foreign value `config` (degree 1),Design,LawOfDemeter
10,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\Classifier.java,3,286,Access to field `numTokens` on foreign value `config` (degree 1),Design,LawOfDemeter
11,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\Classifier.java,3,288,Access to field `numTokens` on foreign value `config` (degree 1),Design,LawOfDemeter
12,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\Classifier.java,3,295,Access to field `embeddingSize` on foreign value `config` (degree 1),Design,LawOfDemeter
13,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\Classifier.java,3,355,"The class 'Cost' is suspected to be a Data Class (WOC=14.286%, NOPA=0, NOAM=6, WMC=20)",Design,DataClass
14,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\Classifier.java,3,406,Access to field `numTokens` on foreign value `config` (degree 1),Design,LawOfDemeter
15,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\Classifier.java,3,407,Access to field `numTokens` on foreign value `config` (degree 1),Design,LawOfDemeter
16,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\Classifier.java,3,407,Access to field `embeddingSize` on foreign value `config` (degree 1),Design,LawOfDemeter
17,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\Classifier.java,3,408,Access to field `hiddenSize` on foreign value `config` (degree 1),Design,LawOfDemeter
18,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\Classifier.java,3,410,Access to field `embeddingSize` on foreign value `config` (degree 1),Design,LawOfDemeter
19,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\Classifier.java,3,485,Access to field `numTokens` on foreign value `config` (degree 1),Design,LawOfDemeter
20,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\Classifier.java,3,487,Access to field `numTokens` on foreign value `config` (degree 1),Design,LawOfDemeter
21,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\Classifier.java,3,493,Access to field `numPreComputed` on foreign value `config` (degree 1),Design,LawOfDemeter
22,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\Classifier.java,3,532,Access to field `hiddenSize` on foreign value `config` (degree 1),Design,LawOfDemeter
23,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\Classifier.java,3,601,Access to field `doWordEmbeddingGradUpdate` on foreign value `config` (degree 1),Design,LawOfDemeter
24,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\Classifier.java,3,667,Access to field `hiddenSize` on foreign value `config` (degree 1),Design,LawOfDemeter
25,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\Classifier.java,3,691,Access to field `hiddenSize` on foreign value `config` (degree 1),Design,LawOfDemeter
26,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\Classifier.java,3,703,Access to field `numCached` on foreign value `config` (degree 1),Design,LawOfDemeter
1,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\Config.java,3,265,Access to field `params` on foreign value `language` (degree 1),Design,LawOfDemeter
1,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\Configuration.java,3,46,Access to field `NONEXIST` on foreign value `Config` (degree 1),Design,LawOfDemeter
2,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\Configuration.java,3,157,Access to field `n` on foreign value `tree` (degree 1),Design,LawOfDemeter
3,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\Configuration.java,3,173,Access to field `n` on foreign value `tree` (degree 1),Design,LawOfDemeter
4,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\Configuration.java,3,190,Access to field `n` on foreign value `tree` (degree 1),Design,LawOfDemeter
5,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\Configuration.java,3,196,Access to field `n` on foreign value `tree` (degree 1),Design,LawOfDemeter
6,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\Configuration.java,3,206,Access to field `n` on foreign value `tree` (degree 1),Design,LawOfDemeter
7,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\Configuration.java,3,209,Access to field `n` on foreign value `tree` (degree 1),Design,LawOfDemeter
8,edu.stanford.nlp.parser.nndep,C:\User\divya\Projects\CoreNLP\src\edu\stanford\nlp\parser\nndep\Configuration.java,3,216,Access to field `n` on foreign value `tree` (degree 1),Design,LawOfDemeter
